"OBJECTID_1"	"INCIDENT_ID"	"OFFENSE_ID"	"OFFENSE_CODE"	"OFFENSE_CODE_EXTENSION"	"OFFENSE_TYPE_ID"	"OFFENSE_CATEGORY_ID"	"FIRST_OCCURENCE_DATE"	"LAST_OCCURENCE_DATE"	"REPORTED_DATE"	"INCIDENT_ADDRESS"	"GEO_X"	"GEO_Y"	"GEO_LON"	"GEO_LAT"	"DISTRICT_ID"	"PRECINCT_ID"	"NEIGHBORHOOD_ID"	"BICYCLE_IND"	"PEDESTRIAN_IND"
119216	2017489770	201748977054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-24 17:45:00"	""	"2017-07-24 18:54:00"	"I25 HWYSB / S DOWNING ST"	3148189	1676576	-104.9734274	39.6898217	3	313	"Platt Park"	0	0
119217	2017489801	201748980154010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-24 17:00:00"	""	"2017-07-24 18:06:00"	"N SHERIDAN BLVD / W 6TH AVE"	3125659	1689565	-105.0532568	39.7258106	1	122	"Villa Park"	0	0
119218	2017489809	201748980954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-24 18:10:00"	""	"2017-07-24 18:36:00"	"S FEDERAL BLVD / W JEWELL AVE"	3133679	1673745	-105.0250386	39.6822695	4	421	"Harvey Park"	0	0
119219	2017489850	201748985054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-24 18:28:00"	""	"2017-07-24 20:25:00"	"1401 S FEDERAL BLVD"	3133562	1676919	-105.0253954	39.6909846	4	421	"Mar Lee"	0	0
119220	2017489852	201748985254010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-24 18:30:00"	""	"2017-07-24 19:14:00"	"W ALAMEDA AVE / S JULIAN ST"	3131883	1684269	-105.0312267	39.7111859	4	412	"Westwood"	0	0
119221	2017490185	201749018554010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-24 21:15:00"	""	"2017-07-24 21:15:00"	"I25 HWYNB / 20TH ST"	3139350	1702436	-105.0043337	39.7609489	1	113	"Highland"	0	0
119222	2017490194	201749019454412	5441	2	"TRAF-ACCIDENT-"	"TRAF - ACCIDENT - FATAL"	"2017-07-24 21:23:00"	""	"2017-07-24 21:23:00"	"S SHERIDAN BLVD / W YALE AVE"	3125763	1668428	-105.0532566	39.6677832	4	423	"Bear Valley"	0	0
119223	2017490360	201749036054413	5441	3	"TRAF-ACCIDENT-"	"TRAF - ACCIDENT - POLICE"	"2017-07-24 22:10:00"	""	"2017-07-24 22:19:00"	"1331 W 38TH AVE"	3139834	1705651	-105.0025496	39.7697674	1	112	"Sunnyside"	0	0
119224	2017490398	201749039854200	5420	0	"TRF-ACDT-DUI"	"TRAF - ACCIDENT - DUI/DUID"	"2017-07-24 23:18:00"	""	"2017-07-24 23:19:00"	"W ALAMEDA AVE / S BANNOCK ST"	3143479	1684326	-104.9900089	39.7111709	3	311	"Baker"	0	0
119225	2017490713	201749071354010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-25 05:30:00"	""	"2017-07-25 05:30:00"	"4876 N CHAMBERS RD"	3194293	1711894	-104.8086526	39.785927	5	513	"Gateway - Green Valley Ranch"	0	0
119226	2017490894	201749089454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 07:38:00.000001"	""	"2017-07-25 08:18:00"	"I25 HWYNB / S WASHINGTON ST"	3146540	1678217	-104.9792533	39.6943527	3	311	"Washington Park West"	0	0
119227	2017490908	201749090854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 08:12:00"	""	"2017-07-25 08:12:00"	"2700 BLOCK W 26TH AVE"	3134724	1700066	-105.0208325	39.754511	1	121	"Jefferson Park"	0	0
119228	2017491027	201749102754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 08:53:00"	""	"2017-07-25 09:24:00.000001"	"35TH ST / LAWRENCE ST"	3147972	1704425	-104.9736251	39.7662759	2	211	"Five Points"	0	0
119229	2017491079	201749107954010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-07 19:03:00"	""	"2017-07-25 10:50:00"	"2693 W EVANS AVE"	3135120	1672642	-105.0199395	39.6792207	4	422	"College View - South Platte"	0	0
119230	2017491106	201749110654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 09:34:00"	""	"2017-07-25 09:59:00"	"S MONACO ST / E BETHANY PL"	3165310	1667110	-104.9128089	39.6635472	3	323	"Hampden"	0	0
119231	2017491225	201749122554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 10:39:00"	""	"2017-07-25 11:03:00"	"N SPEER BLVD / W 13TH AVE"	3141820	1693673	-104.9957212	39.7368557	6	611	"Civic Center"	0	0
119232	2017491340	201749134054010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-25 11:43:00"	""	"2017-07-25 12:52:00"	"N COLORADO BLVD / E 7TH AVE"	3157315	1690130	-104.9407034	39.7268805	2	213	"Congress Park"	0	0
119233	2017491364	201749136454010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-25 11:57:00"	""	"2017-07-25 11:57:00"	"8800 BLOCK E HAMPDEN AVE"	3172811	1663206	-104.8862593	39.6526936	3	323	"Hampden South"	0	0
119234	2017491429	201749142954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 12:32:00"	""	"2017-07-25 12:56:00.000001"	"4900 BLOCK E HAMPDEN AVE"	3160513	1663228	-104.9299342	39.652974	3	323	"Southmoor Park"	0	0
119235	2017491666	201749166654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 14:21:00"	""	"2017-07-25 15:13:00"	"5400 BLOCK E HAMPDEN AVE"	3162011	1663242	-104.9246138	39.6529865	3	323	"Southmoor Park"	0	0
119236	2017491703	201749170354010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-25 14:38:00"	""	"2017-07-25 15:56:00.000001"	"200 BLOCK E 6TH AVE"	3145069	1689577	-104.9842514	39.7255613	3	311	"Speer"	0	0
119237	2017491739	201749173954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 14:52:00"	""	"2017-07-25 14:52:00"	"N COLORADO BLVD / E 16TH AVE"	3157294	1695616	-104.940658	39.7419409	2	213	"City Park"	0	0
119238	2017491804	201749180454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 15:00:00"	""	"2017-07-25 15:14:00"	"1700 BLOCK TREMONT PL"	3144024	1696441	-104.9878289	39.7444205	6	611	"CBD"	0	0
119239	2017491813	201749181354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 15:18:00"	""	"2017-07-25 15:52:00"	"W ALAMEDA AVE / S STUART ST"	3128497	1684281	-105.0432617	39.7112662	4	412	"Westwood"	0	0
119328	2017431745	201743174554010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-01 16:30:00"	""	"2017-07-01 18:39:00"	"7700 W QUINCY AVE"	3117421	1656995	-105.0830755	39.6365053	4	423	"Marston"	0	0
119329	2017431828	201743182854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-01 18:11:00.000001"	""	"2017-07-01 18:49:00"	"N CENTRAL PARK BLVD / I70 HWYEB"	3173480	1708536	-104.8827897	39.7771204	5	511	"Stapleton"	0	0
119330	2017431831	201743183154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-01 18:13:00"	""	"2017-07-01 18:13:00"	"LEETSDALE DR / S MONACO ST"	3165209	1681444	-104.9128385	39.702899	3	322	"Washington Virginia Vale"	0	0
119331	2017431859	201743185954010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-01 18:25:00"	""	"2017-07-01 18:25:00"	"S HAZEL CT / W MISSISSIPPI AVE"	3132975	1679012	-105.0274425	39.6967387	4	421	"Mar Lee"	0	0
119332	2017431885	201743188554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-01 18:36:00"	""	"2017-07-01 18:36:00"	"E ALAMEDA AVE / S DAHLIA ST"	3159909	1684463	-104.9316074	39.7112793	3	321	"Hilltop"	0	0
119333	2017431946	201743194654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-01 19:04:00"	""	"2017-07-01 19:37:00"	"W COLFAX AVE / 14TH ST"	3143321	1694852	-104.9903606	39.7400692	6	611	"Civic Center"	0	0
119335	2017432068	201743206854010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-01 20:01:00"	""	"2017-07-01 20:56:00"	"S COLORADO BLVD / E FLORIDA AVE"	3157420	1676448	-104.9406297	39.6893188	3	312	"Cory - Merrill"	0	0
119336	2017432268	201743226854413	5441	3	"TRAF-ACCIDENT-"	"TRAF - ACCIDENT - POLICE"	"2017-07-01 21:14:00"	""	"2017-07-01 21:14:00"	"S FEDERAL BLVD / W CORNELL AVE"	3133686	1666405	-105.02515	39.6621192	4	423	"Harvey Park South"	0	0
119337	2017432278	201743227854010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-01 21:10:00"	""	"2017-07-01 22:14:00"	"1775 E COLFAX AVE"	3150075	1694982	-104.9663416	39.7403197	6	622	"City Park West"	0	0
119338	2017432286	201743228654411	5441	1	"TRAF-ACCIDENT-"	"TRAF - ACCIDENT - SBI"	"2017-07-01 21:20:00"	""	"2017-07-01 22:07:00"	"S FEDERAL BLVD / W YALE AVE"	3133687	1668443	-105.0251086	39.6677141	4	423	"Harvey Park South"	0	0
119339	2017432356	201743235654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-01 21:35:00"	""	"2017-07-01 22:27:00"	"N BROADWAY ST / E 6TH AVE"	3144173	1689600	-104.9874363	39.7256384	3	311	"Baker"	0	0
119340	2017432450	201743245054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-01 22:05:00"	""	"2017-07-01 23:10:00.000001"	"E ALAMEDA AVE / S UNIVERSITY BLVD"	3152129	1684356	-104.9592628	39.7111159	3	312	"Washington Park"	0	0
119341	2017432730	201743273054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-01 23:34:00"	""	"2017-07-01 23:34:00"	"1055 19TH ST"	3143054	1698655	-104.9912342	39.7505133	6	611	"CBD"	0	0
119342	2017432740	201743274054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-01 23:38:00"	""	"2017-07-01 23:38:00"	"I25 HWYNB / W ALAMEDA AVE"	3140977	1684324	-104.998902	39.7112036	3	311	"Baker"	0	0
119343	2017432913	201743291354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 00:41:00"	""	"2017-07-02 00:41:00"	"E ALAMEDA AVE / S DAYTON ST"	3175733	1683728	-104.875381	39.7089763	3	321	"Lowry Field"	0	0
119344	2017432967	201743296754200	5420	0	"TRF-ACDT-DUI"	"TRAF - ACCIDENT - DUI/DUID"	"2017-07-02 01:21:00"	""	"2017-07-02 01:21:00"	"1000 BLOCK E 14TH AVE"	3147724	1694252	-104.9747165	39.7383533	6	623	"Capitol Hill"	0	0
119345	2017433039	201743303954200	5420	0	"TRF-ACDT-DUI"	"TRAF - ACCIDENT - DUI/DUID"	"2017-07-02 02:05:00"	""	"2017-07-02 02:44:00"	"I25 HWYSB / S UNIVERSITY BLVD"	3152134	1674743	-104.9594483	39.6847261	3	313	"University"	0	0
119346	2017433068	201743306854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 02:23:00.000001"	""	"2017-07-02 03:49:00"	"E 2ND AVE / N LINCOLN ST"	3144523	1687320	-104.9862379	39.7193739	3	311	"Speer"	0	0
119347	2017433202	201743320254010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-02 03:58:00"	""	"2017-07-02 04:13:00"	"S ONEIDA ST / LEETSDALE DR"	3166515	1680475	-104.9082195	39.7002156	3	322	"Washington Virginia Vale"	0	0
119348	2017433247	201743324754010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-02 04:50:00"	""	"2017-07-02 05:15:00"	"I25 HWYNB / I70 HWYWB"	3143567	1709475	-104.9891934	39.7802079	1	112	"Globeville"	0	0
119349	2017433647	201743364754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 11:15:00"	""	"2017-07-02 11:18:00"	"4972 S HOYT ST"	3111443	1653505	-105.1043552	39.6269976	4	423	"Marston"	0	0
119350	2017433813	201743381354010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-02 10:30:00"	""	"2017-07-02 13:04:00"	"200 BLOCK N MAGNOLIA ST"	3165587	1687720	-104.9113506	39.7201211	3	321	"Hilltop"	0	0
119351	2017433951	201743395154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 14:27:00"	""	"2017-07-02 14:27:00"	"8268 E NORTHFIELD BLVD"	3170609	1710130	-104.892966	39.7815493	5	511	"Stapleton"	0	0
119352	2017433955	201743395554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 14:30:00"	""	"2017-07-02 15:45:00"	"1100 BLOCK N SPEER BLVD"	3142379	1692751	-104.9937518	39.7343161	6	611	"Civic Center"	0	0
119353	2017434155	201743415554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 16:00:00"	""	"2017-07-02 17:03:00"	"300 BLOCK E EVANS AVE"	3145383	1672433	-104.9834816	39.6784924	3	313	"Rosedale"	0	0
119354	2017434178	201743417854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 16:34:00"	""	"2017-07-02 16:34:00"	"E COLFAX AVE / N ULSTER ST"	3170410	1695049	-104.8940319	39.7401534	2	223	"East Colfax"	0	0
119355	2017434261	201743426154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 17:23:00.000001"	""	"2017-07-02 19:32:00"	"E GVR BLVD / N HIMALAYA RD"	3209265	1710911	-104.7554091	39.7829038	5	513	"Gateway - Green Valley Ranch"	0	0
119356	2017434404	201743440454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 19:22:00"	""	"2017-07-02 19:22:00"	"N PEORIA ST / I70 HWYEB"	3183537	1707472	-104.8470371	39.7740066	5	511	"Stapleton"	0	0
119357	2017434487	201743448754010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-02 19:00:00"	""	"2017-07-02 19:08:00"	"W 5TH AVE / N JULIAN ST"	3131848	1689129	-105.031262	39.7245281	4	411	"Barnum"	0	0
119358	2017434659	201743465954010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-02 20:32:00"	""	"2017-07-02 20:32:00"	"W REGIS BLVD / N FEDERAL BLVD"	3133426	1712063	-105.025226	39.7874634	1	111	"Regis"	0	0
119359	2017434799	201743479954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 21:10:00"	""	"2017-07-02 21:30:00"	"LEETSDALE DR / S QUEBEC ST"	3167834	1679871	-104.9035461	39.6985338	3	322	"Washington Virginia Vale"	0	0
119360	2017435058	201743505854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-02 22:47:00"	""	"2017-07-03 01:24:00"	"W 38TH AVE / N TENNYSON ST"	3128179	1705442	-105.0440145	39.7693615	1	113	"West Highland"	0	0
119361	2017435481	201743548154413	5441	3	"TRAF-ACCIDENT-"	"TRAF - ACCIDENT - POLICE"	"2017-07-03 01:53:00"	""	"2017-07-03 02:17:00"	"1700 S PECOS ST"	3138964	1675053	-105.0062361	39.6857829	4	422	"Ruby Hill"	0	0
119362	2017435884	201743588454010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-03 06:00:00"	""	"2017-07-03 09:26:00"	"1300 BLOCK N MARION ST"	3148556	1693997	-104.9717634	39.73764	6	622	"Cheesman Park"	0	0
119363	2017436012	201743601254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-03 10:07:00"	""	"2017-07-03 10:07:00"	"2900 BLOCK N MONACO ST"	3165302	1701736	-104.9120413	39.7586024	2	221	"North Park Hill"	0	0
119364	2017436020	201743602054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-13 17:49:00"	""	"2017-07-13 17:49:00"	"E 56TH AVE / N CROWN BLVD"	3191059	1716362	-104.8200406	39.7982591	5	512	"Montbello"	0	0
119366	2017436281	201743628154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-03 13:35:00"	""	"2017-07-03 13:35:00"	"4400 BLOCK MORRISON RD"	3128309	1681290	-105.0439833	39.7030578	4	412	"Westwood"	0	0
119367	2017436377	201743637754010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-02 10:00:00"	""	"2017-07-03 16:44:00"	"3000 E 1ST AVE"	3153340	1686622	-104.9549101	39.7173167	3	312	"Cherry Creek"	0	0
119368	2017436466	201743646654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-03 13:44:00"	""	"2017-07-03 13:44:00"	"15TH ST / CHAMPA ST"	3141962	1696856	-104.9951534	39.7455914	6	611	"CBD"	0	0
119369	2017436474	201743647454200	5420	0	"TRF-ACDT-DUI"	"TRAF - ACCIDENT - DUI/DUID"	"2017-07-03 13:49:00"	""	"2017-07-03 14:42:00.000001"	"W JEWELL AVE / S UTICA ST"	3127997	1673706	-105.0452271	39.6822423	4	421	"Harvey Park"	0	0
119370	2017436521	201743652154010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-03 13:00:00"	""	"2017-07-03 14:27:00"	"757 E 20TH AVE"	3146910	1697792	-104.9775385	39.7480841	6	621	"Five Points"	0	0
119371	2017436563	201743656354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-03 14:44:00"	""	"2017-07-03 14:44:00"	"N RAMPART WAY / E LOWRY BLVD"	3169974	1686760	-104.8957783	39.7174067	3	321	"Lowry Field"	1	0
119372	2017436617	201743661754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-03 15:18:00"	""	"2017-07-03 15:18:00"	"900 BLOCK N YORK ST"	3151946	1691729	-104.9597574	39.7313592	2	213	"Congress Park"	0	0
119373	2017436667	201743666754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-03 15:47:00"	""	"2017-07-03 15:47:00"	"N LINCOLN ST / E SPEER BLVD"	3144514	1689681	-104.9862224	39.7258554	3	311	"Speer"	0	0
119374	2017436792	201743679254010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-03 16:46:00"	""	"2017-07-03 17:11:00"	"2609 N FEDERAL BLVD"	3133359	1700277	-105.0256833	39.7551099	1	121	"Sloan Lake"	0	0
119375	2017436853	201743685354410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-03 17:20:00"	""	"2017-07-03 17:40:00"	"1800 BLOCK E EVANS AVE"	3150280	1672378	-104.9660851	39.6782637	3	313	"University"	0	0
119376	2017491899	201749189954410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 15:51:00"	""	"2017-07-25 16:36:00"	"1400 BLOCK N FRANKLIN ST"	3149581	1694368	-104.968111	39.7386421	6	622	"Cheesman Park"	0	0
119377	2017491925	201749192554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 16:01:00"	""	"2017-07-25 16:22:00"	"I25 HWYNB / E EVANS AVE"	3159374	1672501	-104.933774	39.6784502	3	322	"Goldsmith"	0	0
119378	2017492015	201749201554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 16:30:00"	""	"2017-07-25 16:30:00"	"2100 BLOCK N SHERIDAN BLVD"	3125653	1697848	-105.0531332	39.7485491	1	121	"Sloan Lake"	0	0
119379	2017492022	201749202254010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-25 16:33:00"	""	"2017-07-25 16:33:00"	"900 BLOCK N GARFIELD ST  / E 8TH AVE"	3156470	1691503	-104.9436777	39.7306639	2	213	"Congress Park"	0	0
119380	2017492058	201749205854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 16:40:00"	""	"2017-07-25 16:45:00"	"N STEELE ST / E ELLSWORTH AVE"	3154764	1686242	-104.9498564	39.7162499	3	312	"Cherry Creek"	0	0
119381	2017492098	201749209854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 17:05:00"	""	"2017-07-25 17:05:00"	"E 17TH AVE / N COOK ST"	3155316	1696274	-104.9476774	39.7437804	2	213	"City Park"	0	0
119382	2017492111	201749211154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 17:10:00.000001"	""	"2017-07-25 17:32:00"	"E ALAMEDA AVE / S MONACO ST"	3165183	1684503	-104.9128607	39.711297	3	321	"Hilltop"	0	0
119383	2017492120	201749212054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 17:13:00"	""	"2017-07-25 17:13:00"	"N SPEER BLVD / N BANNOCK ST"	3143097	1691090	-104.991232	39.7297453	1	123	"Lincoln Park"	0	0
119384	2017492171	201749217154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 17:34:00"	""	"2017-07-25 17:50:00"	"W 13TH AVE / N LIPAN ST"	3140176	1693669	-105.0015668	39.7368696	1	123	"Lincoln Park"	0	0
119385	2017492188	201749218854410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 17:42:00.000001"	""	"2017-07-25 17:42:00.000001"	"16900 BLOCK E GVR BLVD"	3200723	1711085	-104.7857965	39.7835697	5	513	"Gateway - Green Valley Ranch"	0	0
119386	2017492189	201749218954010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-25 17:40:00"	""	"2017-07-25 18:35:00"	"W 8TH AVE / N SANTA FE DR"	3141023	1690772	-104.998612	39.728904	1	123	"Lincoln Park"	0	0
119387	2017492262	201749226254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 18:14:00"	""	"2017-07-25 18:14:00"	"I70 HWYEB / N YORK ST"	3151962	1709448	-104.9593256	39.7800004	2	212	"Elyria Swansea"	0	0
119388	2017492295	201749229554411	5441	1	"TRAF-ACCIDENT-"	"TRAF - ACCIDENT - SBI"	"2017-07-25 18:30:00"	""	"2017-07-25 18:57:00"	"N SPEER BLVD / W 11TH AVE"	3142446	1692587	-104.9935168	39.7338648	6	611	"Civic Center"	1	0
119389	2017492411	201749241154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 19:45:00"	""	"2017-07-25 19:45:00"	"2611 S BROADWAY ST"	3144136	1669017	-104.9879803	39.669134	3	313	"Overland"	1	0
119390	2017492500	201749250054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 20:43:00"	""	"2017-07-25 21:47:00"	"1300 BLOCK N SHERIDAN BLVD"	3125744	1693611	-105.0528838	39.7369166	1	122	"West Colfax"	0	0
119391	2017492666	201749266654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 22:25:00.000001"	""	"2017-07-25 23:10:00.000001"	"900 BLOCK E COLFAX AVE"	3147265	1694803	-104.9763373	39.7398732	6	623	"Capitol Hill"	1	0
119392	2017492701	201749270154410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-25 22:21:00"	""	"2017-07-25 22:51:00"	"2150 E EVANS AVE"	3151493	1672248	-104.9617784	39.6778872	3	313	"University"	0	1
119393	2017492997	201749299754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 01:58:00"	""	"2017-07-26 04:02:00"	"WB 6TH TO SHERIDAN RAMP / N SHERIDAN BLVD"	3125658	1689678	-105.0532583	39.7261209	1	122	"Villa Park"	0	0
119394	2017493021	201749302154200	5420	0	"TRF-ACDT-DUI"	"TRAF - ACCIDENT - DUI/DUID"	"2017-07-26 03:10:00"	""	"2017-07-26 03:10:00"	"1100 BLOCK N MARIPOSA ST"	3139852	1692799	-105.0027358	39.7344862	1	123	"Lincoln Park"	0	0
119395	2017493232	201749323254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 07:02:00"	""	"2017-07-26 07:02:00"	"I70 HWYWB / N NORTHFIELD QUEBEC ST"	3167674	1708971	-104.9034356	39.778421	5	511	"Stapleton"	0	0
119396	2017493254	201749325454410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-11 16:00:00"	""	"2017-07-26 07:22:00"	"E 45TH AVE / N PEORIA ST"	3183528	1708938	-104.8470317	39.7780311	5	511	"Montbello"	0	0
119397	2017493260	201749326054410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 07:21:00"	""	"2017-07-26 08:03:00"	"4900 N BROADWAY ST"	3144033	1711498	-104.9874949	39.7857541	1	112	"Globeville"	0	0
119398	2017493352	201749335254410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 08:19:00"	""	"2017-07-26 09:55:00"	"BOULDER ST / 16TH ST"	3137618	1701810	-105.0105063	39.7592563	1	113	"Highland"	1	0
119399	2017493380	201749338054010	5401	0	"TRAF-HIT & RUN"	"TRAF - ACCIDENT - HIT & RUN"	"2017-07-26 08:30:00"	""	"2017-07-26 09:33:00"	"I25 HWYSB / W COLFAX AVE"	3136631	1694910	-105.0141482	39.7403291	1	122	"Lincoln Park"	0	0
119400	2017493445	201749344554410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 08:54:00"	""	"2017-07-26 08:54:00"	"I70 HWYWB / I25 HWYSB"	3143463	1709496	-104.989563	39.7802672	1	112	"Globeville"	0	0
119401	2017493446	201749344654410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 08:55:00.000001"	""	"2017-07-26 09:17:00"	"E EVANS AVE / S HOLLY ST"	3162613	1672529	-104.9222661	39.6784711	3	322	"Goldsmith"	0	0
119402	2017493617	201749361754410	5441	0	"TRF-ACCIDENT"	"TRAF - ACCIDENT"	"2017-07-26 10:16:00"	""	"2017-07-26 11:31:00"	"5075 N COOK ST"	3155151	1712552	-104.9479124	39.7884687	2	212	"Elyria Swansea"	0	0
